timestamp,x,y,z
1733441812500,-0.5196930893038505,4.452969516681771,-7.508128253875204e-71
1733441812533,-0.5196930893038505,4.452969516681771,-3.7294911724902747e-72
1733441812566,-0.5196930893038505,4.452969516681771,-3.935843319231437e-65
1733441812600,-0.5196930893038505,4.452969516681771,2.1363178268223015e-64
1733441812633,-0.5196930893038505,4.452969516681771,2.333664363788045e-67
1733441812666,-0.5196930893038505,4.452969516681771,-2.6805750872519302e-67
1733441812700,-0.5196930893038505,4.452969516681771,-3.013900766423236e-68
1733441812737,-0.5196930893038505,4.452969516681771,6.414454274058366e-65
1733441812780,-0.5196930893038505,4.452969516681771,-1.1698046648741814e-62
1733441812800,-0.5196930893038505,4.452969516681771,-6.758573473062033e-63
1733441812841,-0.5196930893038505,4.452969516681771,-9.90881953821815e-69
1733441812867,-0.5196930893038505,4.452969516681771,1.0737698139725127e-65
1733441812900,-0.5196930893038505,4.452969516681771,-3.438257334135044e-62
1733441812933,-0.5196930893038505,4.452969516681771,-2.5171890181418113e-65
1733441812970,-0.5196930893038505,4.452969516681771,-2.4139445302500013e-68
1733441813000,-0.5196930893038505,4.452969516681771,5.164105176402013e-69
1733441813033,-0.5196930893038505,4.452969516681771,-2.8075787307738224e-69
1733441813067,-0.5196930893038505,4.452969516681771,4.028243753357064e-68
1733441813101,-0.5196930893038505,4.452969516681771,-6.722692582546475e-63
1733441813139,-0.5196930893038505,4.452969516681771,3.190509934036381e-66
1733441813166,-0.5196930893038505,4.452969516681771,2.9701157792000586e-69
1733441813201,-0.5196930893038505,4.452969516681771,-2.370385074236605e-65
1733441813233,-0.5196930893038505,4.452969516681771,-4.405819330460359e-63
1733441813266,-0.5196930893038505,4.452969516681771,1.767665915599578e-62
1733441813301,-0.5196930893038505,4.452969516681771,3.4524434717185727e-62
1733441813333,-0.5196930893038505,4.452969516681771,2.0497498242977383e-59
1733441813371,-0.5196930893038505,4.452969516681771,2.5161056948108596e-59
1733441813400,-0.5196930893038505,4.452969516681771,1.3228353369949788e-60
1733441813433,-0.5196930893038505,4.452969516681771,6.125604292837459e-64
1733441813467,-0.5196930893038505,4.452969516681771,3.9451503565841714e-63
1733441813500,-0.5196930893038505,4.452969516681771,2.0796691064127462e-63
1733441813533,-0.5196930893038505,4.452969516681771,-1.747872665366463e-66
1733441813566,-0.5196930893038505,4.452969516681771,3.780718708637722e-66
1733441813601,-0.5196930893038505,4.452969516681771,3.9997049575142166e-69
1733441813634,-0.5196930893038505,4.452969516681771,1.4779549058742133e-74
1733441813667,-0.5196930893038505,4.452969516681771,3.0692561231242903e-65
1733441813700,-0.5196930893038505,4.452969516681771,-9.786632070201166e-63
1733441813733,-0.5196930893038505,4.452969516681771,-5.816868908505646e-68
1733441813766,-0.5196930893038505,4.452969516681771,-2.5801053606913175e-65
1733441813801,-0.5196930893038505,4.452969516681771,-2.7905194348561667e-71
1733441813835,-0.5196930893038505,4.452969516681771,-8.43434403978295e-72
1733441813868,-0.5196930893038505,4.452969516681771,1.5700882196371933e-71
1733441813900,-0.5196930893038505,4.452969516681771,1.7090493911972406e-68
1733441813933,-0.5196930893038505,4.452969516681771,7.169878560041782e-72
1733441813966,-0.5196930893038505,4.452969516681771,3.112821561632097e-73
1733441814000,-0.5196930893038505,4.452969516681771,-7.961927420676117e-65
1733441814034,-0.5196930893038505,4.452969516681771,1.5248036031463892e-63
1733441814066,-0.5196930893038505,4.452969516681771,-4.072318676631628e-63
1733441814100,-0.5196930893038505,4.452969516681771,-9.078878377859946e-64
1733441814133,-0.5196930893038505,4.452969516681771,2.923504347742594e-66
1733441814166,-0.5196930893038505,4.452969516681771,3.563985215736267e-66
1733441814200,-0.5196930893038505,4.452969516681771,-4.2121568500271675e-69
1733441814233,-0.5196930893038505,4.452969516681771,-9.748187537558108e-76
1733441814278,-0.5196930893038505,4.452969516681771,-2.9338195185835643e-66
1733441814300,-0.5196930893038505,4.452969516681771,3.221618749649505e-70
1733441814333,-0.5196930893038505,4.452969516681771,1.702798303794774e-64
1733441814366,-0.5196930893038505,4.452969516681771,1.202460135161226e-70
1733441814421,-0.5196930893038505,4.452969516681771,-7.636475310384971e-66
1733441814433,-0.5196930893038505,4.452969516681771,-3.7613779183494614e-69
1733441814467,-0.5196930893038505,4.452969516681771,-2.233945986199261e-71
1733441814500,-0.5196930893038505,4.452969516681771,4.6063251210938665e-69
1733441814533,-0.5196930893038505,4.452969516681771,-5.3365787427760015e-68
1733441814566,-0.5196930893038505,4.452969516681771,-1.456319977922798e-65
