timestamp,x,y,z
1739402991895,0.0,0.0,0.0
1739402991927,0.0,0.0,0.0
1739402991961,0.0,0.0,0.0
1739402991994,0.0,0.0,0.0
1739402992027,0.0,0.0,0.0
1739402992061,0.0,0.0,0.0
1739402992097,0.0,0.0,0.0
1739402992128,0.0,0.0,0.0
1739402992161,0.0,0.0,0.0
1739402992199,0.0,0.0,0.0
1739402992238,0.0,0.0,0.0
1739402992291,0.0,0.0,0.0
1739402992314,0.0,0.0,0.0
1739402992396,0.0,0.0,0.0
1739402992403,0.0,0.0,0.0
1739402992433,0.0,0.0,0.0
1739402992467,0.0,0.0,0.0
1739402992499,0.0,0.0,0.0
1739402992536,0.0,0.0,0.0
1739402992567,0.0,0.0,0.0
1739402992600,0.0,0.0,0.0
1739402992638,0.0,0.0,0.0
1739402992671,0.0,0.0,0.0
1739402992711,0.0,0.0,0.0
1739402992733,0.0,0.0,0.0
1739402992767,0.0,0.0,0.0
1739402992800,0.0,0.0,0.0
1739402992833,0.0,0.0,0.0
1739402992866,0.0,0.0,0.0
1739402992899,0.0,0.0,0.0
1739402992932,0.0,0.0,0.0
1739402992966,0.0,0.0,0.0
1739402992999,0.0,0.0,0.0
1739402993032,0.0,0.0,0.0
1739402993074,0.0,0.0,0.0
1739402993099,0.0,0.0,0.0
1739402993133,0.0,0.0,0.0
1739402993168,0.0,0.0,0.0
1739402993204,0.0,0.0,0.0
1739402993233,0.0,0.0,0.0
1739402993266,0.0,0.0,0.0
1739402993301,0.0,0.0,0.0
1739402993333,0.0,0.0,0.0
1739402993366,0.0,0.0,0.0
1739402993399,0.0,0.0,0.0
1739402993433,0.0,0.0,0.0
1739402993483,0.0,0.0,0.0
1739402993515,0.0,0.0,0.0
1739402993537,0.0,0.0,0.0
1739402993566,0.0,0.0,0.0
1739402993608,0.0,0.0,0.0
1739402993633,0.0,0.0,0.0
1739402993666,0.0,0.0,0.0
1739402993700,0.0,0.0,0.0
1739402993733,0.0,0.0,0.0
1739402993766,0.0,0.0,0.0
1739402993801,0.0,0.0,0.0
1739402993833,0.0,0.0,0.0
1739402993867,0.0,0.0,0.0
1739402993901,0.0,0.0,0.0
1739402993933,0.0,0.0,0.0
1739402993966,0.0,0.0,0.0
1739402993999,0.0,0.0,0.0
1739402994033,0.0,0.0,0.0
1739402994066,0.0,0.0,0.0
1739402994099,0.0,0.0,0.0
1739402994136,0.0,0.0,0.0
1739402994169,0.0,0.0,0.0
1739402994201,0.0,0.0,0.0
1739402994233,0.0,0.0,0.0
1739402994271,0.0,0.0,0.0
1739402994302,0.0,0.0,0.0
1739402994345,0.0,0.0,0.0
1739402994367,0.0,0.0,0.0
1739402994399,0.0,0.0,0.0
1739402994433,0.0,0.0,0.0
1739402994468,0.0,0.0,0.0
1739402994499,0.0,0.0,0.0
1739402994533,0.0,0.0,0.0
1739402994566,0.0,0.0,0.0
1739402994602,0.0,0.0,0.0
1739402994634,0.0,0.0,0.0
1739402994666,0.0,0.0,0.0
1739402994715,0.0,0.0,0.0
1739402994736,0.0,0.0,0.0
1739402994766,0.0,0.0,0.0
1739402994800,0.0,0.0,0.0
1739402994833,0.0,0.0,0.0
1739402994866,0.0,0.0,0.0
1739402994899,0.0,0.0,0.0
1739402994933,0.0,0.0,0.0
1739402994979,0.0,0.0,0.0
1739402994999,0.0,0.0,0.0
1739402995033,0.0,0.0,0.0
1739402995067,0.0,0.0,0.0
1739402995100,0.0,0.0,0.0
1739402995145,0.0,0.0,0.0
1739402995166,0.0,0.0,0.0
1739402995199,0.0,0.0,0.0
1739402995233,0.0,0.0,0.0
1739402995268,0.0,0.0,0.0
1739402995300,0.0,0.0,0.0
1739402995334,0.0,0.0,0.0
1739402995367,0.0,0.0,0.0
1739402995400,0.0,0.0,0.0
1739402995434,0.0,0.0,0.0
1739402995467,0.0,0.0,0.0
1739402995505,0.0,0.0,0.0
1739402995535,0.0,0.0,0.0
1739402995567,0.0,0.0,0.0
1739402995602,0.0,0.0,0.0
1739402995633,0.0,0.0,0.0
1739402995666,0.0,0.0,0.0
1739402995699,0.0,0.0,0.0
1739402995737,0.0,0.0,0.0
1739402995771,0.0,0.0,0.0
1739402995804,0.0,0.0,0.0
1739402995833,0.0,0.0,0.0
1739402995866,0.0,0.0,0.0
1739402995899,0.0,0.0,0.0
1739402995933,0.0,0.0,0.0
1739402995966,0.0,0.0,0.0
1739402996002,0.0,0.0,0.0
1739402996034,0.0,0.0,0.0
1739402996066,0.0,0.0,0.0
1739402996102,0.0,0.0,0.0
1739402996133,0.0,0.0,0.0
1739402996174,0.0,0.0,0.0
1739402996199,0.0,0.0,0.0
1739402996237,0.0,0.0,0.0
1739402996271,0.0,0.0,0.0
1739402996299,0.0,0.0,0.0
1739402996333,0.0,0.0,0.0
1739402996366,0.0,0.0,0.0
1739402996400,0.0,0.0,0.0
1739402996433,0.0,0.0,0.0
1739402996466,0.0,0.0,0.0
1739402996499,0.0,0.0,0.0
1739402996533,0.0,0.0,0.0
1739402996567,0.0,0.0,0.0
1739402996599,0.0,0.0,0.0
1739402996633,0.0,0.0,0.0
1739402996671,0.0,0.0,0.0
1739402996700,0.0,0.0,0.0
1739402996735,0.0,0.0,0.0
1739402996766,0.0,0.0,0.0
1739402996804,0.0,0.0,0.0
1739402996832,0.0,0.0,0.0
1739402996872,0.0,0.0,0.0
1739402996899,0.0,0.0,0.0
1739402996933,0.0,0.0,0.0
1739402996966,0.0,0.0,0.0
1739402996999,0.0,0.0,0.0
1739402997032,0.0,0.0,0.0
1739402997069,0.0,0.0,0.0
1739402997101,0.0,0.0,0.0
1739402997133,0.0,0.0,0.0
1739402997166,0.0,0.0,0.0
1739402997199,0.0,0.0,0.0
1739402997233,0.0,0.0,0.0
1739402997268,0.0,0.0,0.0
1739402997299,0.0,0.0,0.0
1739402997342,0.0,0.0,0.0
1739402997366,0.0,0.0,0.0
1739402997399,0.0,0.0,0.0
1739402997433,0.0,0.0,0.0
1739402997466,0.0,0.0,0.0
1739402997500,0.0,0.0,0.0
1739402997533,0.0,0.0,0.0
1739402997566,0.0,0.0,0.0
1739402997600,0.0,0.0,0.0
1739402997632,0.0,0.0,0.0
1739402997666,0.0,0.0,0.0
1739402997701,0.0,0.0,0.0
1739402997734,0.0,0.0,0.0
1739402997766,0.0,0.0,0.0
1739402997799,0.0,0.0,0.0
1739402997832,0.0,0.0,0.0
1739402997866,0.0,0.0,0.0
1739402997899,0.0,0.0,0.0
1739402997933,0.0,0.0,0.0
1739402997966,0.0,0.0,0.0
1739402997999,0.0,0.0,0.0
1739402998033,0.0,0.0,0.0
1739402998066,0.0,0.0,0.0
1739402998099,0.0,0.0,0.0
1739402998140,0.0,0.0,0.0
1739402998168,0.0,0.0,0.0
1739402998199,0.0,0.0,0.0
1739402998234,0.0,0.0,0.0
1739402998270,0.0,0.0,0.0
1739402998299,0.0,0.0,0.0
1739402998333,0.0,0.0,0.0
1739402998366,0.0,0.0,0.0
1739402998408,0.0,0.0,0.0
1739402998433,0.0,0.0,0.0
1739402998467,0.0,0.0,0.0
1739402998503,0.0,0.0,0.0
1739402998536,0.0,0.0,0.0
1739402998569,0.0,0.0,0.0
1739402998599,0.0,0.0,0.0
1739402998634,0.0,0.0,0.0
1739402998666,0.0,0.0,0.0
1739402998700,0.0,0.0,0.0
1739402998733,0.0,0.0,0.0
1739402998774,0.0,0.0,0.0
1739402998800,0.0,0.0,0.0
1739402998833,0.0,0.0,0.0
1739402998876,0.0,0.0,0.0
1739402998900,0.0,0.0,0.0
1739402998933,0.0,0.0,0.0
1739402998968,0.0,0.0,0.0
1739402998999,0.0,0.0,0.0
1739402999036,0.0,0.0,0.0
1739402999066,0.0,0.0,0.0
1739402999099,0.0,0.0,0.0
1739402999133,0.0,0.0,0.0
1739402999166,0.0,0.0,0.0
1739402999199,0.0,0.0,0.0
1739402999250,0.0,0.0,0.0
1739402999266,0.0,0.0,0.0
1739402999302,0.0,0.0,0.0
1739402999333,0.0,0.0,0.0
1739402999366,0.0,0.0,0.0
1739402999399,0.0,0.0,0.0
1739402999442,0.0,0.0,0.0
1739402999468,0.0,0.0,0.0
1739402999500,0.0,0.0,0.0
1739402999533,0.0,0.0,0.0
1739402999571,0.0,0.0,0.0
1739402999610,0.0,0.0,0.0
1739402999633,0.0,0.0,0.0
1739402999683,0.0,0.0,0.0
1739402999700,0.0,0.0,0.0
1739402999736,0.0,0.0,0.0
1739402999766,0.0,0.0,0.0
1739402999799,0.0,0.0,0.0
1739402999834,0.0,0.0,0.0
1739402999866,0.0,0.0,0.0
1739402999905,0.0,0.0,0.0
1739402999933,0.0,0.0,0.0
1739402999970,0.0,0.0,0.0
1739402999999,0.0,0.0,0.0
1739403000036,0.0,0.0,0.0
1739403000068,0.0,0.0,0.0
1739403000099,0.0,0.0,0.0
1739403000133,0.0,0.0,0.0
1739403000166,0.0,0.0,0.0
1739403000199,0.0,0.0,0.0
1739403000233,0.0,0.0,0.0
1739403000266,0.0,0.0,0.0
1739403000299,0.0,0.0,0.0
1739403000333,0.0,0.0,0.0
1739403000368,0.0,0.0,0.0
1739403000399,0.0,0.0,0.0
1739403000433,0.0,0.0,0.0
1739403000466,0.0,0.0,0.0
1739403000499,0.0,0.0,0.0
1739403000535,0.0,0.0,0.0
1739403000566,0.0,0.0,0.0
1739403000599,0.0,0.0,0.0
1739403000633,0.0,0.0,0.0
1739403000667,0.0,0.0,0.0
1739403000702,0.0,0.0,0.0
1739403000734,0.0,0.0,0.0
1739403000766,0.0,0.0,0.0
1739403000799,0.0,0.0,0.0
1739403000833,0.0,0.0,0.0
1739403000866,0.0,0.0,0.0
1739403000899,0.0,0.0,0.0
1739403000932,0.0,0.0,0.0
1739403000966,0.0,0.0,0.0
1739403000999,0.0,0.0,0.0
1739403001033,0.0,0.0,0.0
1739403001066,0.0,0.0,0.0
1739403001101,0.0,0.0,0.0
1739403001134,0.0,0.0,0.0
1739403001166,0.0,0.0,0.0
1739403001199,0.0,0.0,0.0
1739403001233,0.0,0.0,0.0
1739403001268,0.0,0.0,0.0
1739403001299,0.0,0.0,0.0
1739403001333,0.0,0.0,0.0
1739403001366,0.0,0.0,0.0
1739403001399,0.0,0.0,0.0
1739403001433,0.0,0.0,0.0
1739403001466,0.0,0.0,0.0
1739403001516,0.0,0.0,0.0
1739403001533,0.0,0.0,0.0
1739403001566,0.0,0.0,0.0
1739403001600,0.0,0.0,0.0
1739403001633,0.0,0.0,0.0
1739403001666,0.0,0.0,0.0
1739403001701,0.0,0.0,0.0
1739403001733,0.0,0.0,0.0
1739403001769,0.0,0.0,0.0
1739403001802,0.0,0.0,0.0
1739403001833,0.0,0.0,0.0
1739403001868,0.0,0.0,0.0
1739403001899,0.0,0.0,0.0
1739403001933,0.0,0.0,0.0
1739403001966,0.0,0.0,0.0
1739403002002,0.0,0.0,0.0
1739403002032,0.0,0.0,0.0
1739403002067,0.0,0.0,0.0
1739403002107,0.0,0.0,0.0
1739403002136,0.0,0.0,0.0
1739403002166,0.0,0.0,0.0
1739403002200,0.0,0.0,0.0
1739403002233,0.0,0.0,0.0
1739403002277,0.0,0.0,0.0
1739403002299,0.0,0.0,0.0
1739403002358,0.0,0.0,0.0
1739403002366,0.0,0.0,0.0
1739403002399,0.0,0.0,0.0
1739403002433,0.0,0.0,0.0
1739403002466,0.0,0.0,0.0
1739403002499,0.0,0.0,0.0
1739403002532,0.0,0.0,0.0
1739403002566,0.0,0.0,0.0
1739403002599,0.0,0.0,0.0
1739403002636,0.0,0.0,0.0
1739403002667,0.0,0.0,0.0
1739403002704,0.0,0.0,0.0
1739403002733,0.0,0.0,0.0
1739403002775,0.0,0.0,0.0
1739403002799,0.0,0.0,0.0
1739403002833,0.0,0.0,0.0
1739403002873,0.0,0.0,0.0
1739403002899,0.0,0.0,0.0
1739403002933,0.0,0.0,0.0
1739403002966,0.0,0.0,0.0
1739403003000,0.0,0.0,0.0
1739403003033,0.0,0.0,0.0
1739403003066,0.0,0.0,0.0
1739403003104,0.0,0.0,0.0
1739403003135,0.0,0.0,0.0
1739403003166,0.0,0.0,0.0
1739403003199,0.0,0.0,0.0
1739403003233,0.0,0.0,0.0
1739403003266,0.0,0.0,0.0
1739403003300,0.0,0.0,0.0
1739403003335,0.0,0.0,0.0
1739403003366,0.0,0.0,0.0
1739403003399,0.0,0.0,0.0
1739403003433,0.0,0.0,0.0
1739403003466,0.0,0.0,0.0
1739403003500,0.0,0.0,0.0
1739403003533,0.0,0.0,0.0
1739403003566,0.0,0.0,0.0
1739403003599,0.0,0.0,0.0
1739403003633,0.0,0.0,0.0
1739403003666,0.0,0.0,0.0
1739403003699,0.0,0.0,0.0
1739403003733,0.0,0.0,0.0
1739403003766,0.0,0.0,0.0
1739403003799,0.0,0.0,0.0
1739403003833,0.0,0.0,0.0
1739403003876,0.0,0.0,0.0
1739403003899,0.0,0.0,0.0
1739403003933,0.0,0.0,0.0
1739403003966,0.0,0.0,0.0
1739403003999,0.0,0.0,0.0
1739403004055,0.0,0.0,0.0
1739403004066,0.0,0.0,0.0
1739403004099,0.0,0.0,0.0
1739403004134,0.0,0.0,0.0
1739403004166,0.0,0.0,0.0
1739403004235,0.0,0.0,0.0
1739403004246,0.0,0.0,0.0
1739403004266,0.0,0.0,0.0
1739403004299,0.0,0.0,0.0
1739403004333,0.0,0.0,0.0
1739403004366,0.0,0.0,0.0
1739403004399,0.0,0.0,0.0
1739403004434,0.0,0.0,0.0
1739403004466,0.0,0.0,0.0
1739403004499,0.0,0.0,0.0
1739403004535,0.0,0.0,0.0
1739403004566,0.0,0.0,0.0
1739403004599,0.0,0.0,0.0
1739403004637,0.0,0.0,0.0
1739403004666,0.0,0.0,0.0
1739403004701,0.0,0.0,0.0
1739403004733,0.0,0.0,0.0
1739403004766,0.0,0.0,0.0
1739403004799,0.0,0.0,0.0
1739403004833,0.0,0.0,0.0
1739403004866,0.0,0.0,0.0
1739403004899,0.0,0.0,0.0
1739403004933,0.0,0.0,0.0
1739403004982,0.0,0.0,0.0
1739403005000,0.0,0.0,0.0
1739403005034,0.0,0.0,0.0
1739403005066,0.0,0.0,0.0
1739403005099,0.0,0.0,0.0
1739403005133,0.0,0.0,0.0
1739403005170,0.0,0.0,0.0
1739403005199,0.0,0.0,0.0
1739403005233,0.0,0.0,0.0
1739403005266,0.0,0.0,0.0
1739403005303,0.0,0.0,0.0
1739403005333,0.0,0.0,0.0
1739403005368,0.0,0.0,0.0
1739403005404,0.0,0.0,0.0
1739403005433,0.0,0.0,0.0
1739403005466,0.0,0.0,0.0
1739403005499,0.0,0.0,0.0
1739403005532,0.0,0.0,0.0
1739403005566,0.0,0.0,0.0
1739403005599,0.0,0.0,0.0
1739403005633,0.0,0.0,0.0
1739403005667,0.0,0.0,0.0
1739403005708,0.0,0.0,0.0
1739403005756,0.0,0.0,0.0
1739403005792,0.0,0.0,0.0
1739403005807,0.0,0.0,0.0
1739403005835,0.0,0.0,0.0
1739403005866,0.0,0.0,0.0
1739403005899,0.0,0.0,0.0
1739403005933,0.0,0.0,0.0
1739403005967,0.0,0.0,0.0
1739403005999,0.0,0.0,0.0
1739403006033,0.0,0.0,0.0
1739403006066,0.0,0.0,0.0
1739403006102,0.0,0.0,0.0
1739403006133,0.0,0.0,0.0
1739403006166,0.0,0.0,0.0
1739403006200,0.0,0.0,0.0
1739403006233,0.0,0.0,0.0
1739403006266,0.0,0.0,0.0
1739403006306,0.0,0.0,0.0
1739403006332,0.0,0.0,0.0
1739403006372,0.0,0.0,0.0
1739403006401,0.0,0.0,0.0
1739403006433,0.0,0.0,0.0
1739403006474,0.0,0.0,0.0
1739403006508,0.0,0.0,0.0
1739403006533,0.0,0.0,0.0
1739403006566,0.0,0.0,0.0
1739403006599,0.0,0.0,0.0
1739403006634,0.0,0.0,0.0
1739403006670,0.0,0.0,0.0
1739403006699,0.0,0.0,0.0
1739403006732,0.0,0.0,0.0
1739403006766,0.0,0.0,0.0
1739403006799,0.0,0.0,0.0
1739403006833,0.0,0.0,0.0
1739403006866,0.0,0.0,0.0
1739403006900,0.0,0.0,0.0
1739403006934,0.0,0.0,0.0
1739403006966,0.0,0.0,0.0
1739403006999,0.0,0.0,0.0
1739403007033,0.0,0.0,0.0
1739403007066,0.0,0.0,0.0
1739403007100,0.0,0.0,0.0
1739403007132,0.0,0.0,0.0
1739403007166,0.0,0.0,0.0
1739403007205,0.0,0.0,0.0
1739403007233,0.0,0.0,0.0
1739403007266,0.0,0.0,0.0
1739403007301,0.0,0.0,0.0
1739403007333,0.0,0.0,0.0
1739403007366,0.0,0.0,0.0
1739403007399,0.0,0.0,0.0
1739403007448,0.0,0.0,0.0
1739403007469,0.0,0.0,0.0
1739403007500,0.0,0.0,0.0
1739403007533,0.0,0.0,0.0
1739403007566,0.0,0.0,0.0
1739403007601,0.0,0.0,0.0
1739403007633,0.0,0.0,0.0
1739403007668,0.0,0.0,0.0
1739403007699,0.0,0.0,0.0
1739403007734,0.0,0.0,0.0
1739403007766,0.0,0.0,0.0
1739403007799,0.0,0.0,0.0
1739403007838,0.0,0.0,0.0
1739403007873,0.0,0.0,0.0
1739403007899,0.0,0.0,0.0
